customer id,age,age group,gender,income/month,account balance,loyalty score,education level,products owned,type of campaign(s),duration of campaign(s) (days),total ad spend,product type advertised,prev campaign success,product cost,has customer bought product,fb impressions,fb clicks,insta impressions,insta clicks,tw impressions,tw clicks,total clicks,total impressions,CTR,uses internet banking,has_loan,total_withdrawals,total_deposits,transaction_count,Facebook,Twitter,Instagram,Email
8724,39,30-39,0,8587.3,21843.74,165.7930063,1,"['X', 'Z', 'W']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,535.380808,C,No,300,0,115,8,66,8,107,3,19,288,0.066,0,0,1142.01366,834.8600245,6,1,1,1,0
8725,65,60-69,1,12276.04,37074.03,679.6795475,0,"['W', 'Y']","['Facebook', 'Twitter']",15,261.912084,C,Yes,300,0,20,1,19,1,29,0,2,68,0.029,0,1,231.9270921,454.137355,13,1,0,1,0
8726,39,30-39,0,8500.89,18383.45,132.2322496,0,[],"['Facebook', 'Twitter', 'Email']",15,674.0326546,E,Yes,500,0,127,7,110,4,112,6,17,349,0.049,0,0,734.29927,873.7750292,6,1,1,1,0
8727,44,40-49,0,9697.62,25062.31,321.3704961,0,['Z'],['Instagram'],15,579.865468,D,Yes,400,0,96,13,108,12,97,15,40,301,0.133,0,0,776.475175,744.351251,7,1,1,1,0
8728,37,30-39,1,7261.47,16075.12,592.406552,0,"['X', 'W', 'Y']","['Facebook', 'Twitter']",15,239.3321519,E,Yes,500,0,90,5,77,15,101,17,37,268,0.138,0,0,691.7979638,682.5755883,5,1,1,1,1
8729,44,40-49,0,8945.87,22815.32,318.0861923,1,"['X', 'W', 'Z']","['Instagram', 'Twitter', 'Facebook']",15,838.6140568,C,Yes,300,0,103,5,69,12,88,7,24,260,0.092,0,0,749.4765683,644.8975717,7,1,1,1,0
8730,62,60-69,1,12111.27,34229.97,554.0733143,2,"['Z', 'Y']","['Twitter', 'Instagram']",15,365.6417717,E,Yes,500,0,44,3,33,2,31,1,6,108,0.056,1,1,462.1009855,336.9236665,12,1,1,1,1
8731,25,20-29,1,6544.7,9128.5,358.6164675,1,"['Y', 'Z']","['Facebook', 'Instagram', 'Twitter']",15,557.3527778,A,Yes,100,0,114,23,174,28,183,27,78,471,0.166,0,0,718.3568225,713.6075648,2,1,1,1,1
8732,67,60-69,1,11136.12,33669.2,567.3747266,0,['W'],"['Twitter', 'Instagram', 'Email']",15,436.4388705,B,Yes,200,0,19,1,16,0,18,0,1,53,0.019,0,1,94.20620504,85.12747854,14,1,0,0,0
8733,40,40-49,1,8138.83,20296.29,622.4870351,0,"['X', 'Z']","['Instagram', 'Facebook']",15,345.4692425,E,No,500,0,86,7,104,15,69,2,24,259,0.093,0,1,964.6687654,1002.547966,6,1,1,1,0
8734,59,50-59,0,11432.65,33469.87,194.0173221,0,"['Z', 'W', 'X']",['Facebook'],15,214.5549186,C,No,300,0,41,1,33,1,56,5,7,130,0.054,0,0,445.9219705,311.3422797,12,1,1,1,0
8735,22,20-29,1,5276.63,8722.11,458.5133057,1,['Y'],"['Facebook', 'Instagram']",15,420.9459554,E,Yes,500,0,138,32,151,33,147,2,67,436,0.154,1,0,489.0586476,605.3971516,2,1,1,1,0
8736,50,40-49,1,8756.21,23827.61,562.47076,1,['Z'],"['Facebook', 'Twitter', 'Email']",15,231.398069,A,No,100,0,53,5,68,6,90,7,18,211,0.085,0,0,542.2802777,411.7556946,9,1,1,1,0
8737,68,60-69,1,13222.32,42206.9,672.5286295,0,['Z'],"['Facebook', 'Email']",15,897.2846782,D,No,400,0,19,0,21,0,18,0,0,58,0,0,0,7.299875261,193.5269426,14,0,0,0,0
8738,38,30-39,0,8265.79,18789.59,333.7134665,0,[],"['Instagram', 'Email']",15,254.1049648,C,Yes,300,0,132,4,74,14,98,18,36,304,0.118,0,0,851.7067919,841.6643655,5,1,1,1,0
8739,26,20-29,0,7536.08,18419.87,208.9611296,0,"['Z', 'X', 'W', 'Y']","['Twitter', 'Email']",15,595.9342317,C,No,300,0,132,15,169,30,168,1,46,469,0.098,0,0,1180.853943,1209.633307,2,1,1,1,1
8740,44,40-49,0,8913.21,24200.78,241.3260214,1,[],"['Instagram', 'Facebook', 'Email']",15,240.9076027,C,Yes,300,0,100,9,107,15,75,1,25,282,0.089,1,0,874.5707966,698.4056265,7,1,1,1,1
8741,55,50-59,0,11109.46,31329.53,248.3740781,0,[],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,318.8190151,A,Yes,100,0,59,4,55,3,57,4,11,171,0.064,0,0,651.6458889,636.0903889,10,1,1,1,1
8742,54,50-59,0,9521.26,29241.52,183.3990284,0,"['W', 'Y', 'X']","['Instagram', 'Facebook', 'Email']",15,233.7170162,C,Yes,300,0,52,3,77,7,44,2,12,173,0.069,0,0,422.1958406,528.3299677,10,1,1,1,1
8743,28,20-29,0,7457.07,11942.33,28.8163571,1,"['Y', 'W']","['Facebook', 'Instagram', 'Email']",15,636.7024348,B,Yes,200,0,103,23,130,26,118,26,75,351,0.214,0,0,894.8316032,1181.523771,2,1,1,1,1
8744,51,50-59,0,8631.46,24491.25,348.4285655,3,['Y'],"['Twitter', 'Email']",15,810.701268,B,Yes,200,0,55,5,51,0,60,1,6,166,0.036,1,1,611.1417903,579.3903911,9,1,1,0,0
8745,38,30-39,1,8288.04,23440.34,525.3103254,0,['W'],"['Facebook', 'Twitter', 'Email']",15,401.4897762,A,Yes,100,0,104,5,94,3,103,9,17,301,0.056,0,0,775.2899023,874.1739436,5,1,1,1,1
8746,32,30-39,1,6335.15,14335.42,462.3975235,2,"['X', 'Y', 'Z', 'W']",['Instagram'],15,686.3758231,C,Yes,300,0,150,1,130,13,153,16,30,433,0.069,0,0,778.3754991,734.9907191,3,1,1,1,0
8747,55,50-59,0,9904.13,30643.2,313.07579,1,"['Z', 'X', 'W']","['Instagram', 'Facebook', 'Twitter']",15,522.8827357,B,Yes,200,0,75,2,64,5,54,4,11,193,0.057,0,1,573.5382428,639.9863065,10,1,1,1,1
8748,40,40-49,1,8870.7,25001.46,532.3345388,0,"['X', 'Z']","['Instagram', 'Twitter', 'Facebook']",15,316.5374189,B,No,200,0,64,10,86,0,126,13,23,276,0.083,0,0,803.8487459,886.0404824,6,1,1,0,0
8749,61,60-69,0,10895.78,32794.08,270.4735098,1,"['W', 'Z']","['Twitter', 'Instagram', 'Facebook']",15,202.2129081,A,Yes,100,0,50,4,43,0,29,1,5,122,0.041,0,0,268.9857759,425.6606234,12,1,1,0,1
8750,63,60-69,1,10304.44,29428.76,495.1809711,0,"['Z', 'X', 'W', 'Y']",['Instagram'],15,899.6518803,C,Yes,300,1,29,1,42,2,27,1,4,98,0.041,0,1,346.8519223,220.6325959,13,1,1,1,1
8751,62,60-69,1,11205.51,32752.36,642.0057142,0,"['W', 'X']",['Twitter'],15,858.9103035,B,No,200,0,29,0,32,1,46,0,1,107,0.009,0,0,272.7369588,364.1548327,12,0,0,1,1
8752,69,60-69,0,11127.49,32950.55,452.9285252,0,"['W', 'Y', 'Z']","['Twitter', 'Instagram', 'Email']",15,517.5555191,B,Yes,200,0,22,0,17,0,16,0,0,55,0,0,0,26.22079599,8.585848598,15,0,0,0,1
8753,43,40-49,0,8301.48,23760.96,235.8260804,1,"['X', 'Y', 'Z', 'W']","['Twitter', 'Instagram', 'Email']",15,802.5332064,E,No,500,0,59,5,66,4,92,2,11,217,0.051,1,0,668.8469322,765.5341719,7,1,1,1,1
8754,41,40-49,1,8458.33,22389.25,553.7787582,1,"['Y', 'W', 'Z']",['Instagram'],15,561.9986783,B,No,200,0,87,3,101,4,100,5,12,288,0.042,0,0,640.0444431,927.348195,6,1,1,1,1
8755,47,40-49,0,9287.2,24483.34,221.0839111,1,[],"['Twitter', 'Email']",15,317.5340498,E,No,500,0,69,0,91,13,71,0,13,231,0.056,1,0,626.7830638,923.133013,8,0,0,1,0
8756,65,60-69,0,11374.42,36043.02,310.2275967,1,['W'],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,701.3557777,E,Yes,500,0,30,0,21,1,28,0,1,79,0.013,0,1,129.0508612,335.9858252,13,0,0,1,1
8757,59,50-59,1,11331.27,37806.71,583.2790146,0,"['X', 'Z']","['Instagram', 'Email']",15,603.0911532,B,Yes,200,0,37,3,49,3,51,1,7,137,0.051,0,0,414.1403582,434.0345771,12,1,1,1,1
8758,61,60-69,1,11082.24,35324.47,657.4945753,1,"['Y', 'X']","['Facebook', 'Email']",15,383.6145501,C,No,300,0,28,2,40,3,33,1,6,101,0.059,1,0,366.1804902,637.1996742,12,1,1,1,1
8759,67,60-69,1,11879.08,40332.49,480.3087599,1,"['W', 'Y', 'X', 'Z']","['Instagram', 'Email']",15,453.1629187,D,No,400,0,23,0,19,0,20,1,1,62,0.016,0,0,91.80972007,200.1560928,14,0,1,0,1
8760,56,50-59,1,10940.18,32948.17,418.1453619,0,"['X', 'W', 'Z', 'Y']","['Facebook', 'Instagram', 'Twitter']",15,520.7910416,D,No,400,0,63,6,52,5,55,1,12,170,0.071,0,0,565.1470133,597.9560388,11,1,1,1,0
8761,41,40-49,0,9763.28,23467.34,329.3543009,2,"['X', 'Z']","['Facebook', 'Instagram', 'Twitter']",15,554.6103903,B,Yes,200,0,83,15,79,1,116,7,23,278,0.083,0,0,907.0998031,847.6226232,6,1,1,1,1
8762,32,30-39,0,8014.88,20612.11,244.2100646,0,['W'],"['Facebook', 'Twitter', 'Email']",15,773.8083607,E,No,500,0,149,10,106,0,121,6,16,376,0.043,0,0,1120.156352,977.3630129,3,1,1,0,1
8763,43,40-49,0,9052.2,22364.97,133.7763183,2,"['Z', 'Y', 'W', 'X']","['Instagram', 'Twitter', 'Email']",15,691.268601,B,Yes,200,0,70,4,82,10,80,11,25,232,0.108,0,1,889.6591292,766.1301016,7,1,1,1,0
8764,40,40-49,1,8748.85,26194.38,604.8755189,3,"['X', 'W', 'Z', 'Y']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,730.4879532,B,Yes,200,0,85,15,79,14,126,4,33,290,0.114,1,1,870.7938963,939.3314076,6,1,1,1,1
8765,55,50-59,1,10248.98,30020.56,639.7382355,0,"['Y', 'Z', 'W']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,507.5072343,D,No,400,0,49,3,72,7,64,4,14,185,0.076,0,0,684.4402117,460.7135083,10,1,1,1,0
8766,35,30-39,1,8120.32,20877.34,708.8583255,2,"['Z', 'X', 'W', 'Y']",['Facebook'],15,216.9995927,B,No,200,0,124,13,127,4,111,2,19,362,0.052,0,1,939.778891,956.0871111,4,1,1,1,1
8767,37,30-39,0,9418.49,24442.71,218.80742,0,"['X', 'W', 'Y']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,785.9602874,B,No,200,0,103,19,85,16,105,10,45,293,0.154,0,0,929.1467542,997.8301984,5,1,1,1,1
8768,59,50-59,1,10323.91,31576.55,649.0385219,0,"['W', 'Y']",['Twitter'],15,371.1533383,C,No,300,0,42,1,40,2,43,0,3,125,0.024,0,0,427.3565906,570.7063033,12,1,0,1,1
8769,70,60-69,0,13895.13,45647.39,203.2284647,1,"['Z', 'X', 'Y']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,621.8371003,B,Yes,200,0,11,0,12,0,13,0,0,36,0,1,0,45.43405904,129.8206524,15,0,0,0,1
8770,61,60-69,0,11845.98,36510.42,277.7547487,1,"['X', 'Y']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,625.0774457,A,No,100,0,42,2,41,2,32,2,6,115,0.052,0,0,434.1264539,414.2321105,12,1,1,1,1
8771,34,30-39,1,7027.07,15213.34,747.3293812,0,['X'],"['Facebook', 'Twitter', 'Instagram']",15,843.9161208,B,No,200,0,137,12,88,16,147,26,54,372,0.145,0,0,673.9646943,884.4063755,4,1,1,1,1
8772,69,60-69,1,14297.04,40138.48,700.3301646,1,"['W', 'X', 'Y']","['Twitter', 'Instagram']",15,268.9395006,E,No,500,0,20,0,18,0,20,0,0,58,0,0,1,113.0463501,0,15,0,0,0,0
8773,70,60-69,0,11975.12,38460.89,365.5229744,2,"['W', 'Z', 'Y', 'X']","['Twitter', 'Instagram', 'Email']",15,242.0253069,D,Yes,400,0,11,0,15,0,13,0,0,39,0,0,1,0,39.25525974,15,0,0,0,0
8774,28,20-29,1,6447.99,11069.95,566.2191394,0,[],"['Facebook', 'Instagram', 'Email']",15,569.7061581,E,No,500,0,101,23,142,20,88,14,57,331,0.172,0,0,888.2415958,723.4779815,2,1,1,1,1
8775,28,20-29,1,6235.95,14445.83,560.5130007,1,"['Z', 'W']","['Facebook', 'Email']",15,749.572476,E,Yes,500,0,111,17,86,1,150,10,28,347,0.081,1,0,733.7136238,598.2298565,2,1,1,1,0
8776,57,50-59,0,10534.79,30131.15,319.2068574,2,"['X', 'Z', 'W']","['Instagram', 'Twitter', 'Email']",15,794.532373,D,Yes,400,0,60,3,48,4,51,3,10,159,0.063,0,1,478.0803315,523.2074967,11,1,1,1,1
8777,31,30-39,0,7045.02,15926.27,387.1055024,0,"['Y', 'Z', 'X', 'W']","['Facebook', 'Instagram', 'Email']",15,873.6293208,C,Yes,300,1,135,15,115,5,89,13,33,339,0.097,0,0,876.0474541,734.6966093,3,1,1,1,0
8778,46,40-49,1,9186.17,26634.88,649.0915998,1,"['W', 'X', 'Z', 'Y']","['Instagram', 'Twitter', 'Facebook']",15,463.7857459,D,No,400,0,101,4,93,1,77,2,7,271,0.026,0,1,761.2343783,828.3647823,8,1,1,1,1
8779,29,20-29,0,7486.24,14557.94,149.2110889,0,"['W', 'X', 'Y']","['Twitter', 'Email']",15,419.4228285,D,No,400,0,141,31,129,21,149,26,78,419,0.186,0,0,974.8491887,898.8444606,2,1,1,1,0
8780,22,20-29,0,6496.64,15243.22,71.06724364,1,['W'],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,232.1557888,D,Yes,400,0,161,26,100,22,167,1,49,428,0.114,1,0,880.6359926,847.2372762,2,1,1,1,0
8781,47,40-49,1,10205.03,26384.21,304.7624773,0,['X'],"['Instagram', 'Facebook', 'Twitter']",15,546.8291732,D,Yes,400,0,70,2,89,2,101,16,20,260,0.077,0,0,780.7734239,836.3730886,8,1,1,1,1
8782,57,50-59,0,9511.46,28438.92,271.2142601,1,"['Y', 'Z']",['Instagram'],15,723.51708,C,Yes,300,0,53,1,58,5,46,4,10,157,0.064,0,0,470.6115578,448.7440716,11,1,1,1,1
8783,30,30-39,0,7040.89,17623.36,224.6071869,0,['Y'],"['Twitter', 'Facebook']",15,604.9231163,E,No,500,0,83,14,110,14,115,17,45,308,0.146,0,1,739.3815135,869.7008119,3,1,1,1,1
8784,30,30-39,0,6712.02,10216.97,58.84108583,0,"['Y', 'X']","['Twitter', 'Instagram', 'Facebook']",15,853.1732309,E,No,500,0,123,12,135,25,165,2,39,423,0.092,0,0,797.1136166,788.4347883,3,1,1,1,1
8785,56,50-59,1,10414.55,31512.6,590.2360353,1,"['W', 'Y']","['Twitter', 'Instagram']",15,237.8940607,E,No,500,0,43,5,48,5,42,1,11,133,0.083,1,0,564.0975741,483.790126,11,1,1,1,1
8786,26,20-29,1,5613.49,11573.7,490.0526417,3,"['Y', 'Z', 'X']",['Facebook'],15,890.0264981,E,Yes,500,0,150,30,107,16,146,11,57,403,0.141,1,0,621.3484406,731.4906069,2,1,1,1,1
8787,56,50-59,1,11023.99,31854.82,565.1930341,0,"['X', 'W', 'Z']","['Twitter', 'Instagram', 'Email']",15,645.8474725,C,No,300,0,44,2,68,2,44,4,8,156,0.051,0,1,517.7690437,620.3040642,11,1,1,1,1
8788,51,50-59,0,8751.93,20914.16,416.3448679,2,"['W', 'X']","['Facebook', 'Email']",15,350.558481,E,Yes,500,0,87,1,74,1,50,5,7,211,0.033,0,0,654.4052356,639.8878719,9,1,1,1,1
8789,70,60-69,1,12191.87,40105.56,714.9244926,1,"['W', 'X']",['Instagram'],15,547.9232744,A,No,100,0,9,0,17,0,11,0,0,37,0,1,0,39.48087288,42.77581381,15,0,0,0,0
8790,23,20-29,1,6451.77,11425,636.5782896,1,"['Y', 'X', 'Z', 'W']","['Instagram', 'Facebook']",15,899.1137839,B,Yes,200,0,135,9,120,32,165,42,83,420,0.198,1,0,697.74586,748.2770984,2,1,1,1,0
8791,36,30-39,0,7157.33,19251.55,248.3484956,0,"['X', 'Y', 'W']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,847.9967702,B,Yes,200,0,118,15,76,12,114,13,40,308,0.13,0,0,616.9877229,649.6663248,5,1,1,1,1
8792,41,40-49,0,8339.88,24824.56,212.9170409,1,"['W', 'Z', 'X']","['Instagram', 'Twitter']",15,491.0168483,B,No,200,0,100,17,108,15,105,11,43,313,0.137,0,0,786.9315958,882.3188369,6,1,1,1,0
8793,54,50-59,0,9695.92,28901.44,235.8824806,0,"['X', 'Z', 'Y', 'W']","['Instagram', 'Email']",15,719.1612993,C,No,300,0,55,3,78,5,63,6,14,196,0.071,0,0,589.5434034,751.6726833,10,1,1,1,1
8794,24,20-29,1,6760.28,11944.95,440.45303,0,"['X', 'W']",['Facebook'],15,704.626381,B,Yes,200,0,177,18,152,39,185,9,66,514,0.128,0,0,954.796069,966.7026382,2,1,1,1,0
8795,26,20-29,0,7375.21,19416.68,255.9555467,1,[],"['Facebook', 'Instagram', 'Email']",15,673.3626026,E,No,500,0,94,13,172,30,114,10,53,380,0.139,0,1,749.4030047,1073.18034,2,1,1,1,0
8796,35,30-39,0,7539.5,17055.37,380.2088641,2,"['X', 'W']","['Twitter', 'Instagram']",15,606.2329176,D,Yes,400,0,103,4,107,1,119,2,7,329,0.021,1,0,861.5986585,802.6353224,4,1,1,1,1
8797,24,20-29,0,6441.66,11981.76,98.90976911,2,"['X', 'W', 'Y', 'Z']","['Facebook', 'Twitter']",15,426.5114575,C,No,300,0,139,34,166,37,157,17,88,462,0.19,0,0,707.6952734,812.8039334,2,1,1,1,0
8798,46,40-49,0,9183.66,25653.98,423.0725392,0,"['Y', 'W']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,346.6414557,E,Yes,500,0,57,8,84,13,62,5,26,203,0.128,0,0,875.4417585,943.4975315,8,1,1,1,0
8799,46,40-49,1,8199.51,23393.8,449.2431938,0,"['Y', 'X', 'W', 'Z']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,674.9360418,D,Yes,400,0,103,12,61,0,74,5,17,238,0.071,0,0,700.2135516,618.7255447,8,1,1,0,0
8800,52,50-59,0,9649.94,26186.11,239.6151183,0,"['W', 'Y', 'Z']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,612.486843,A,Yes,100,0,69,4,65,3,46,4,11,180,0.061,0,1,394.6145557,539.4229163,9,1,1,1,0
8801,30,30-39,0,6573.27,14835.93,369.5579205,2,"['W', 'X', 'Y']","['Facebook', 'Instagram', 'Twitter']",15,373.0000848,A,No,100,0,84,1,95,16,84,20,37,263,0.141,1,0,681.5395607,887.0555927,3,1,1,1,1
8802,67,60-69,0,10321.22,30981.82,370.3355444,2,"['W', 'Y', 'X']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,271.4862434,A,No,100,0,20,0,27,0,21,1,1,68,0.015,1,1,26.62861583,132.7503808,14,0,1,0,0
8803,48,40-49,1,9104.12,22581.17,586.7261588,3,[],['Twitter'],15,435.3166636,D,No,400,0,52,2,61,6,66,0,8,179,0.045,1,0,847.1614964,768.1967522,8,1,0,1,0
8804,58,50-59,0,11120.68,31056.02,381.0307861,0,"['X', 'Y', 'W', 'Z']","['Twitter', 'Instagram']",15,440.1120233,A,Yes,100,0,51,3,39,1,54,1,5,144,0.035,0,1,524.5190024,478.7148633,11,1,1,1,1
8805,35,30-39,0,8506.47,22039.73,363.0818375,2,"['X', 'Z', 'Y', 'W']","['Facebook', 'Twitter']",15,734.7403836,E,Yes,500,0,122,4,114,21,93,12,37,329,0.112,1,0,987.3706856,888.5734729,4,1,1,1,0
8806,58,50-59,0,10622.07,31701,288.8283931,3,['X'],"['Twitter', 'Instagram']",15,740.0325582,E,No,500,0,46,0,41,3,45,4,7,132,0.053,1,1,652.1246988,511.651809,11,0,1,1,1
8807,25,20-29,0,6084.74,11513.24,87.93435776,0,[],['Twitter'],15,832.7723436,C,Yes,300,0,149,40,134,11,170,45,96,453,0.212,0,1,631.853169,665.3087732,2,1,1,1,0
8808,63,60-69,0,12424.82,40763.34,366.0501214,3,['X'],"['Facebook', 'Email']",15,511.185528,E,Yes,500,0,44,1,29,1,45,2,4,118,0.034,1,0,339.6934753,415.0550555,13,1,1,1,0
8809,50,40-49,1,9926.77,27794.84,546.1482084,0,[],"['Instagram', 'Email']",15,439.6942614,A,No,100,0,93,1,72,7,64,8,16,229,0.07,0,1,567.0610502,850.423087,9,1,1,1,1
8810,63,60-69,1,11188.26,32656.05,545.8309593,1,"['Z', 'X', 'Y', 'W']","['Instagram', 'Email']",15,731.9912738,E,Yes,500,0,37,2,39,2,35,1,5,111,0.045,0,1,193.7504631,200.8109865,13,1,1,1,1
8811,40,40-49,0,8602.27,25161.94,291.3828673,1,"['W', 'X', 'Z']","['Twitter', 'Instagram', 'Email']",15,301.625848,B,Yes,200,0,98,17,104,14,65,4,35,267,0.131,0,0,893.6529396,839.4135004,6,1,1,1,0
8812,21,20-29,1,5818.81,10284.9,459.1048422,1,"['W', 'Z']","['Instagram', 'Facebook']",15,848.7490603,D,No,400,0,178,37,199,28,195,50,115,572,0.201,0,0,662.5785051,682.5888902,2,1,1,1,0
8813,27,20-29,0,4796.62,11310,234.0413633,3,['W'],"['Instagram', 'Twitter']",15,638.2459208,C,No,300,0,126,7,94,9,126,5,21,346,0.061,1,0,467.8659073,446.7878041,2,1,1,1,0
8814,39,30-39,0,8740.86,20478.36,191.2042838,1,"['Z', 'W']","['Twitter', 'Facebook', 'Instagram']",15,462.2352905,A,Yes,100,0,104,18,88,16,111,11,45,303,0.149,0,1,807.4746327,854.5657498,6,1,1,1,1
8815,43,40-49,1,8926.74,22872.13,575.1141264,1,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,637.760608,E,Yes,500,0,82,2,84,12,114,8,22,280,0.079,0,0,723.7001535,849.0785471,7,1,1,1,1
8816,64,60-69,0,12906.72,38640.33,396.8862855,0,[],"['Instagram', 'Email']",15,392.9937123,B,No,200,0,34,1,26,1,34,1,3,94,0.032,0,0,156.2410796,432.3796839,13,1,1,1,1
8817,34,30-39,0,6808.2,13204.66,311.1135325,0,[],"['Facebook', 'Instagram', 'Email']",15,648.5374657,E,Yes,500,0,103,12,92,10,150,3,25,345,0.072,0,0,656.0224204,628.8008592,4,1,1,1,1
8818,53,50-59,1,11221.49,34323.49,456.5619096,0,[],"['Instagram', 'Facebook', 'Twitter']",15,520.2264096,E,No,500,0,76,2,49,3,54,5,10,179,0.056,0,0,748.4367002,663.8436349,10,1,1,1,0
8819,53,50-59,1,10594.57,27059.84,569.3474636,1,"['W', 'Y', 'X', 'Z']","['Facebook', 'Instagram', 'Email']",15,453.0114387,A,No,100,0,41,1,58,4,44,5,10,143,0.07,1,0,784.8496404,695.1614815,10,1,1,1,1
8820,21,20-29,1,5851.5,6600.25,464.3291585,1,"['Z', 'Y', 'W', 'X']","['Instagram', 'Twitter', 'Email']",15,501.4486529,E,No,500,0,108,30,105,6,105,0,36,318,0.113,1,0,697.5203217,719.0663467,2,1,0,1,1
8821,52,50-59,1,9567.48,28454.41,611.0207384,2,"['X', 'Y', 'W', 'Z']","['Instagram', 'Twitter', 'Facebook']",15,361.5192515,C,No,300,0,59,6,86,1,51,0,7,196,0.036,1,0,581.8234103,748.773589,9,1,0,1,1
8822,23,20-29,1,5681.66,10551.51,431.4151786,1,[],"['Facebook', 'Email']",15,671.957994,E,Yes,500,0,148,10,139,20,141,36,66,428,0.154,1,0,688.5904199,559.8285304,2,1,1,1,0
8823,26,20-29,0,4610.86,6347.33,0,1,"['Z', 'W', 'X', 'Y']","['Twitter', 'Facebook', 'Instagram']",15,485.3812986,C,Yes,300,0,97,2,133,25,146,23,50,376,0.133,0,0,414.3422003,264.730412,2,1,1,1,0
8824,32,30-39,1,8157.38,23516.75,429.5430263,0,"['Z', 'X', 'W']","['Facebook', 'Twitter', 'Instagram']",15,316.1614297,C,No,300,0,153,4,86,14,110,21,39,349,0.112,0,0,848.4395507,967.2746861,3,1,1,1,1
8825,21,20-29,0,4676.33,8987.32,0,1,"['Z', 'Y', 'X', 'W']","['Instagram', 'Twitter', 'Facebook']",15,295.4396743,D,Yes,400,0,186,44,139,12,165,33,89,490,0.182,0,0,460.426251,428.1085166,2,1,1,1,1
8826,62,60-69,0,10073.05,28169.15,258.2785729,0,"['W', 'Y']","['Twitter', 'Facebook', 'Instagram']",15,844.6678699,D,No,400,0,42,1,30,0,49,1,2,121,0.017,0,0,273.7498174,286.1013931,12,1,1,0,1
8827,58,50-59,0,11600.01,35662.51,312.3776834,0,"['X', 'Z', 'W', 'Y']",['Facebook'],15,784.4098746,B,Yes,200,0,58,3,63,4,32,1,8,153,0.052,0,1,439.1676016,357.2678636,11,1,1,1,1
8828,26,20-29,1,5878.65,8924.72,329.1562123,1,"['Y', 'X', 'Z']","['Facebook', 'Email']",15,454.9276965,A,No,100,0,139,25,126,26,115,9,60,380,0.158,1,0,607.8013125,747.3804147,2,1,1,1,0
8829,50,40-49,0,9174.42,27994.93,139.0377515,0,"['Y', 'W', 'Z']","['Twitter', 'Instagram']",15,849.946794,A,No,100,0,61,2,72,5,92,2,9,225,0.04,0,0,549.0640308,556.0388935,9,1,1,1,0
8830,61,60-69,1,11767.2,31554.06,629.3340267,0,"['W', 'Y']",['Facebook'],15,404.0419085,C,Yes,300,1,43,2,45,1,48,3,6,136,0.044,0,1,384.8091056,516.8022822,12,1,1,1,0
8831,69,60-69,0,13776.2,43993.41,426.4996276,1,"['X', 'Y', 'Z', 'W']","['Twitter', 'Instagram', 'Facebook']",15,504.0889324,D,No,400,0,14,0,14,0,14,0,0,42,0,0,0,0,0,0,0,0,0,0
8832,41,40-49,0,8717.13,24994.93,261.5159948,0,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,603.9935964,A,No,100,0,64,1,105,8,113,14,23,282,0.082,0,0,945.9799102,964.2354863,6,1,1,1,1
8833,50,40-49,1,8978.8,25989.55,653.1817752,1,"['Z', 'Y', 'W', 'X']","['Facebook', 'Twitter', 'Instagram']",15,452.4829716,B,Yes,200,1,47,2,80,7,92,3,12,219,0.055,0,1,678.5744162,711.5861745,9,1,1,1,1
8834,40,40-49,1,8552.91,23712.19,360.7641263,0,"['Z', 'Y', 'X', 'W']","['Facebook', 'Twitter']",15,885.3286019,A,No,100,0,95,15,111,15,105,12,42,311,0.135,0,0,913.5895081,954.9065882,6,1,1,1,0
8835,46,40-49,0,8954.77,22251.37,103.3910728,2,"['Z', 'Y', 'X']","['Instagram', 'Twitter', 'Facebook']",15,378.8487769,A,Yes,100,0,95,0,69,7,108,17,24,272,0.088,1,0,690.7418161,629.5932581,8,0,1,1,0
8836,59,50-59,0,10116.03,32113.2,236.5182238,0,"['X', 'W', 'Y', 'Z']",['Instagram'],15,286.6389199,E,Yes,500,0,32,1,46,3,37,3,7,115,0.061,0,0,431.7147672,353.1888797,12,1,1,1,0
8837,49,40-49,1,9920.69,25679.73,596.5077372,3,['Z'],['Twitter'],15,736.8519643,E,No,500,0,77,2,54,5,50,0,7,181,0.039,1,1,802.4234847,750.096813,8,1,0,1,0
8838,52,50-59,1,10134.67,28190.27,560.0228328,0,"['Y', 'Z']","['Twitter', 'Email']",15,285.5160864,B,Yes,200,0,76,4,62,1,71,4,9,209,0.043,0,0,683.6749216,682.764476,9,1,1,1,0
